retweetCount,quoteCount,replyCount,retweetedTweet,date,user,text,lang,likeCount,id,cleaned_text
1,0,0,False,2024-07-21,"{'id': 3697360401, 'id_str': '3697360401', 'url': 'https://twitter.com/Political Tweets -January 20,2021- President Biden', 'username': 'Political Tweets -January 20,2021- President Biden', 'rawDescription': 'Decency is back in the White House🇺🇸. tRaitor tRump career criminal. #ConvictTrump #Resist #ClassIsBack', 'created': datetime.datetime(2015, 9, 18, 14, 40, 27, tzinfo=datetime.timezone.utc), 'followersCount': 29670, 'friendsCount': 26811, 'statusesCount': 91085, 'favouritesCount': 109520, 'listedCount': 39, 'mediaCount': 5794, 'location': '', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/644887527778840576/X0OXFAau_normal.png', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}","@BeschlossDC Honestly, I’m not sure yet.",en,2.0,1815132220496998634,"@USER Honestly, Im not sure yet."
0,0,0,False,2024-07-21,"{'id': 1762887613516800000, 'id_str': '1762887613516800000', 'url': 'https://twitter.com/One Bad Harambe', 'username': 'One Bad Harambe', 'rawDescription': 'IFBAP here to bloviate upon all things I am interested in, and sometimes things I am not interested in.', 'created': datetime.datetime(2024, 2, 28, 17, 9, 14, tzinfo=datetime.timezone.utc), 'followersCount': 408, 'friendsCount': 1086, 'statusesCount': 2664, 'favouritesCount': 4079, 'listedCount': 2, 'mediaCount': 294, 'location': 'USA or Mexico or Japan or EU', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1763232957307740160/T8dLSQwc_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}",@nlltrt @BlackKnight10k Voters in the primary wanted Biden. The elites already removed him. So much for that Democracy you want to protect. They've appointed the last several candidates. Your party leaders hate you.,en,0.0,1815132220459450826,@USER @USER Voters in the primary wanted Biden. The elites already removed him. So much for that Democracy you want to protect. They've appointed the last several candidates. Your party leaders hate you.
0,0,0,False,2024-07-21,"{'id': 3281195814, 'id_str': '3281195814', 'url': 'https://twitter.com/Roy Amelang', 'username': 'Roy Amelang', 'rawDescription': '', 'created': datetime.datetime(2015, 7, 16, 4, 32, 40, tzinfo=datetime.timezone.utc), 'followersCount': 657, 'friendsCount': 43, 'statusesCount': 1103, 'favouritesCount': 20595, 'listedCount': 0, 'mediaCount': 1, 'location': 'Garden Grove, CA', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1586232438404980736/pvydmSc0_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}","@ocregister Nonsense. This man is the leader of the Biden crime family. If he took bribes from the CCP, he should be charged with treason.",en,0.0,1815132220434284633,"@USER Nonsense. This man is the leader of the Biden crime family. If he took bribes from the CCP, he should be charged with treason."
0,0,0,False,2024-07-21,"{'id': 361017340, 'id_str': '361017340', 'url': 'https://twitter.com/Brian Palmer', 'username': 'Brian Palmer', 'rawDescription': ""A child of God who in many ways still hasn't found what he is looking for."", 'created': datetime.datetime(2011, 8, 24, 3, 32, 31, tzinfo=datetime.timezone.utc), 'followersCount': 3519, 'friendsCount': 2222, 'statusesCount': 34289, 'favouritesCount': 33051, 'listedCount': 89, 'mediaCount': 5846, 'location': 'Earth', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1760443034725232640/Y6WmISAI_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}","I have a different take than some about today’s bombshell by Biden. The Republicans are so screwed now it’s comical. They’re going to lose this election soundly, and the powers that be within the #GOP absolutely know it. They effed around and now they’re about to find out. https://t.co/ThC7nQdgoQ",en,0.0,1815132220153344370,"I have a different take than some about todays bombshell by Biden. The Republicans are so screwed now its comical. Theyre going to lose this election soundly, and the powers that be within the GOP absolutely know it. They effed around and now theyre about to find out. HTTPURL"
0,0,0,False,2024-07-21,"{'id': 1641583056774389762, 'id_str': '1641583056774389762', 'url': 'https://twitter.com/Bryson', 'username': 'Bryson', 'rawDescription': 'shit is transpiring, man', 'created': datetime.datetime(2023, 3, 30, 23, 29, 8, tzinfo=datetime.timezone.utc), 'followersCount': 874, 'friendsCount': 825, 'statusesCount': 1557, 'favouritesCount': 2089, 'listedCount': 3, 'mediaCount': 475, 'location': 'he/him I think idk 18+', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1799236314765697024/NINxE7UW_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}",If the DNC is a contested contest they are effectively handing Trump the presidency. Their strategies are so bad. They already lost the advantage of incumbency by having Biden drop out. This is why I should be the nominee instead actually 😁 Vote for Dr. Mr. President Bryson PHD,en,0.0,1815132220023255456,If the DNC is a contested contest they are effectively handing Trump the presidency. Their strategies are so bad. They already lost the advantage of incumbency by having Biden drop out. This is why I should be the nominee instead actually Vote for Dr. Mr. President Bryson PHD
0,0,0,False,2024-07-21,"{'id': 265020416, 'id_str': '265020416', 'url': ""https://twitter.com/ya'll know me"", 'username': ""ya'll know me"", 'rawDescription': 'O.O', 'created': datetime.datetime(2011, 3, 12, 21, 47, 47, tzinfo=datetime.timezone.utc), 'followersCount': 144, 'friendsCount': 182, 'statusesCount': 1021, 'favouritesCount': 3712, 'listedCount': 2, 'mediaCount': 45, 'location': '', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1588044650018877441/7G-udkLc_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': True, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}","@crazyauntd @Holden_Culotta @_Daniher @RobertKennedyJr polls showed he took more votes from Trump than Biden. you're just drinking the left-wing kool-aid repeating harmful rhetoric like that. 2 party system needs to end, and rfk is the way.",en,2.0,1815132219654181299,"@USER @USER @USER @USER polls showed he took more votes from Trump than Biden. you're just drinking the left-wing kool-aid repeating harmful rhetoric like that. 2 party system needs to end, and rfk is the way."
0,0,0,False,2024-07-21,"{'id': 14574964, 'id_str': '14574964', 'url': 'https://twitter.com/Rob P', 'username': 'Rob P', 'rawDescription': 'Wordsmith by day, werewolf by night.\n\nHe/him\n\nhttps://t.co/AiF2HIA7cY', 'created': datetime.datetime(2008, 4, 28, 20, 23, 20, tzinfo=datetime.timezone.utc), 'followersCount': 430, 'friendsCount': 2669, 'statusesCount': 15756, 'favouritesCount': 199841, 'listedCount': 5, 'mediaCount': 997, 'location': 'Dallas, TX', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1809114310565621760/5ECCuKYg_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}","@DreamerGcr @marceelias The millions of people who voted for Biden with Harris as his VP, this his stated preference for the line of succession, whom he has endorsed as his replacement? Those millions of people?

Based on your timeline, I don't think you actually care about those people.",en,0.0,1815132219461255475,"@USER @USER The millions of people who voted for Biden with Harris as his VP, this his stated preference for the line of succession, whom he has endorsed as his replacement? Those millions of people? Based on your timeline, I don't think you actually care about those people."
0,0,0,False,2024-07-21,"{'id': 1680440512879427585, 'id_str': '1680440512879427585', 'url': 'https://twitter.com/Justin', 'username': 'Justin', 'rawDescription': '""All of Christ for All of Life..."" Husband, Father, Filmmaker...1689 & Postmil. Twins incoming! All Opinions are mine.', 'created': datetime.datetime(2023, 7, 16, 4, 53, 43, tzinfo=datetime.timezone.utc), 'followersCount': 511, 'friendsCount': 584, 'statusesCount': 5556, 'favouritesCount': 12495, 'listedCount': 3, 'mediaCount': 210, 'location': '', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1811438360684351488/9qfSgXD3_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': True, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}",@harryjsisson I’m supporting Biden! You told me to! This is a coup! I refuse to support Harris!,en,0.0,1815132219356450996,@USER Im supporting Biden! You told me to! This is a coup! I refuse to support Harris!
0,0,1,False,2024-07-21,"{'id': 313421729, 'id_str': '313421729', 'url': 'https://twitter.com/Drizzle', 'username': 'Drizzle', 'rawDescription': '', 'created': datetime.datetime(2011, 6, 8, 16, 44, 52, tzinfo=datetime.timezone.utc), 'followersCount': 335, 'friendsCount': 1038, 'statusesCount': 5092, 'favouritesCount': 106288, 'listedCount': 4, 'mediaCount': 26, 'location': 'Denver, CO', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1589516852/Oregon_Logo_normal.gif', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}","@CoriBritt1 @TheRealHoarse His rnc ""speech"" was the deranged ranting of a senile lunatic, you fucking idiot.",en,2.0,1815132219331236084,"@USER @USER His rnc ""speech"" was the deranged ranting of a senile lunatic, you fucking idiot."
0,0,0,False,2024-07-21,"{'id': 1005649009975930880, 'id_str': '1005649009975930880', 'url': 'https://twitter.com/Faruk 🧢', 'username': 'Faruk 🧢', 'rawDescription': 'Bir analistin notları. . (orta, uzun vade)...💰💰💰(yatırım tavsiyesi değildir..) 🧢', 'created': datetime.datetime(2018, 6, 10, 3, 13, 2, tzinfo=datetime.timezone.utc), 'followersCount': 1566, 'friendsCount': 77, 'statusesCount': 807, 'favouritesCount': 236, 'listedCount': 1, 'mediaCount': 284, 'location': 'malta', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1743786256775999488/eCKkWnlC_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': True, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}",@WatcherGuru The already existing liquidations are being cleared before the news that Biden has withdrawn from the candidacy..,en,2.0,1815132219100287202,@USER The already existing liquidations are being cleared before the news that Biden has withdrawn from the candidacy..
112,3,10,False,2024-07-21,"{'id': 14167059, 'id_str': '14167059', 'url': 'https://twitter.com/Tyler Pager', 'username': 'Tyler Pager', 'rawDescription': 'White House reporter, @washingtonpost | @UniofOxford, @NorthwesternU alum | tyler.pager@washpost.com', 'created': datetime.datetime(2008, 3, 18, 0, 47, 33, tzinfo=datetime.timezone.utc), 'followersCount': 39075, 'friendsCount': 1330, 'statusesCount': 5764, 'favouritesCount': 2283, 'listedCount': 934, 'mediaCount': 733, 'location': 'Washington, DC', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1453003424715378702/J0LyI2B7_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}","Biden campaign having an all-staff call right now. Julie Chavez Rodriguez opened the call by restating Biden and Harris' statements and said the campaign will support Harris' bid, per source on the call.",en,576.0,1815132219004031155,"Biden campaign having an all-staff call right now. Julie Chavez Rodriguez opened the call by restating Biden and Harris' statements and said the campaign will support Harris' bid, per source on the call."
0,0,1,False,2024-07-21,"{'id': 2355698761, 'id_str': '2355698761', 'url': 'https://twitter.com/MattA', 'username': 'MattA', 'rawDescription': '🇺🇸 Right Wing Objectivist. American Nationalist. Vote Trump! 🔥 @Xcreators #Xcreator - Videos uploaded daily', 'created': datetime.datetime(2014, 2, 22, 3, 15, 23, tzinfo=datetime.timezone.utc), 'followersCount': 5284, 'friendsCount': 1959, 'statusesCount': 37243, 'favouritesCount': 56856, 'listedCount': 77, 'mediaCount': 4045, 'location': 'Gulf Coast', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1841567806933856257/hgj7w4ot_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': True, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}","@YoAdrian1968 Here's a Psychic prediction. 

Kamala will be the next POTUS before the election, when Biden steps down next week.",en,1.0,1815132218924372101,"@USER Here's a Psychic prediction. Kamala will be the next POTUS before the election, when Biden steps down next week."
0,0,5,False,2024-07-21,"{'id': 1291823974335356930, 'id_str': '1291823974335356930', 'url': 'https://twitter.com/Northern General 👮', 'username': 'Northern General 👮', 'rawDescription': 'W.FC👌🦅 ,Microbiologist , and a patriotic advocate of a better Nigeria 🇳🇬', 'created': datetime.datetime(2020, 8, 7, 19, 50, 37, tzinfo=datetime.timezone.utc), 'followersCount': 128, 'friendsCount': 400, 'statusesCount': 1403, 'favouritesCount': 2610, 'listedCount': 0, 'mediaCount': 215, 'location': 'Nigeria', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1743967009816084480/_t3Al-Xy_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}","@KamalaHarris You Replacing Joe Biden now is same as Cole palmer for England against Spain, he will score but the trophy will be lost .",en,0.0,1815132218764952049,"@USER You Replacing Joe Biden now is same as Cole palmer for England against Spain, he will score but the trophy will be lost ."
0,0,0,False,2024-07-21,"{'id': 464260522, 'id_str': '464260522', 'url': 'https://twitter.com/Believer', 'username': 'Believer', 'rawDescription': 'Believe only what I have deduced from listening & researching all sides of an issue. Lack of research leads to conclusions which are seldom valid. Resist No DMs', 'created': datetime.datetime(2012, 1, 15, 1, 34, 7, tzinfo=datetime.timezone.utc), 'followersCount': 16546, 'friendsCount': 16297, 'statusesCount': 53512, 'favouritesCount': 6415, 'listedCount': 10, 'mediaCount': 333, 'location': 'Eternity', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1534558134936776705/GAAvBHVs_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}",I found this on NewsBreak: Harris says she intends ‘to earn and win this nomination’ after Biden drops out   https://t.co/ewZrRb9JbL,en,2.0,1815132218744062032,I found this on NewsBreak: Harris says she intends to earn and win this nomination after Biden drops out HTTPURL
0,0,0,False,2024-07-21,"{'id': 2503100584, 'id_str': '2503100584', 'url': 'https://twitter.com/Larry', 'username': 'Larry', 'rawDescription': '', 'created': datetime.datetime(2014, 4, 23, 2, 46, 28, tzinfo=datetime.timezone.utc), 'followersCount': 49, 'friendsCount': 23, 'statusesCount': 880, 'favouritesCount': 250, 'listedCount': 0, 'mediaCount': 18, 'location': '', 'profileImageUrl': 'https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}","@POTUS Thank you President Biden!
You’ve done a great job &amp; are a true American example of putting country ahead of personal choice!  
I salute you!!",en,0.0,1815132218710466934,@USER Thank you President Biden! Youve done a great job &amp; are a true American example of putting country ahead of personal choice! I salute you!!
